strain,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_stable_ID,Gene_name,Gene_description,NCBI_gene_ID
N2,-1.05640741385152,0.176147647832975,-5.9972836813195,2.00645376570373e-9,1.86827345919772e-7,WBGene00008904,F17A2.13,?,181390
N2,1.05471524481086,0.334236376185706,3.15559681698095,0.00160170098207802,0.0193025502968377,WBGene00016907,C53H9.2,?,171749
N2,1.05425397108755,0.147207893473892,7.16166739574007,7.97016107659009e-13,2.31369087723365e-10,WBGene00006942,wrk-1,Wrapper/Rega-1/Klingon_homolog,181093
N2,-1.05133878930355,0.257913971551244,-4.07631576909227,4.5754875240163e-5,0.00113183112436193,WBGene00000458,ceh-37,Homeobox_protein_ceh-37,181530
N2,1.04929337350106,0.202413037991497,5.18392186547359,2.17267983675038e-7,1.1346216925252e-5,WBGene00014836,T09F5.12,?,13216835
N2,1.04776182935841,0.247337094151371,4.23616939850183,2.27365273709547e-5,6.19915815335147e-4,WBGene00003767,nlp-29,Neuropeptide-like_protein_29_QWGYGGY-amide_GYGGYGGY-amide_GMYGGY-amide_GMYGGW-amide,178805
N2,1.0460632592011,0.342585578965182,3.05343634825743,0.002262367108347,0.025403371284852,WBGene00043995,F40F12.9,?,259311
N2,-1.04298272058578,0.340383468482593,-3.06414035098509,0.00218296471645218,0.024680254010748,WBGene00020778,T24E12.11,?,173722
N2,-1.03863725613734,0.307450415158259,-3.37822687799171,7.29548629807147e-4,0.010747231307756,WBGene00219422,Y52B11A.20,?,24105144
N2,1.0384368162492,0.255423340348883,4.06555178094062,4.79189530895142e-5,0.00117945153863717,WBGene00012107,T27F6.8,?,189005
N2,-1.03796776548658,0.202687684325303,-5.12102039619091,3.03886772203392e-7,1.53028696002422e-5,WBGene00010740,K10D3.6,?,172448
N2,1.03771316329503,0.330425845910725,3.14053266757892,0.00168640898413023,0.0201755838465035,WBGene00020200,T04A6.1,?,188035
N2,1.03606786164966,0.308539895212571,3.35797048526207,7.85169963981815e-4,0.0113965110948537,WBGene00010454,K01B6.3,?,176309
N2,-1.03516839412299,0.319655024599224,-3.23839237446949,0.0012020536461279,0.0155699074636251,WBGene00001391,far-7,Fatty_Acid/Retinol_binding_protein,173421
N2,-1.03248109340424,0.243614322963735,-4.23817894138326,2.25340138086254e-5,6.16096167011447e-4,WBGene00018286,F41E6.5,?,179241
N2,1.03164010950184,0.189560605814118,5.44227058713591,5.26056861321487e-8,3.26552278065602e-6,WBGene00004422,rpl-11.1,60S_ribosomal_protein_L11,178778
N2,1.03017322222321,0.35165955369048,2.92946178032727,0.00339549567264761,0.0351040361102738,WBGene00014826,R13H4.2,?,6418761
N2,1.02482335288635,0.215517917860406,4.75516543153569,1.98283980907482e-6,7.89138262724536e-5,WBGene00000522,clc-1,CLaudin-like_in_Caenorhabditis,181293
N2,1.0244823985318,0.193507972844234,5.2942645384253,1.19496346525012e-7,6.62600528203295e-6,WBGene00001075,dpy-14,DumPY:_shorter_than_wild-type,172410
N2,1.02398342481028,0.278540763280015,3.67624261796423,2.36694427590342e-4,0.0042640798305278,WBGene00016425,C34H4.2,?,183220
N2,-1.02351953895585,0.334349320963701,-3.06122810719561,0.00220431090902346,0.024836242776326,WBGene00019413,fbxb-50,F-box_B_protein,187032
N2,-1.02253206711234,0.173538041566565,-5.89226464630881,3.80938436735122e-9,3.269445539631e-7,WBGene00020261,vet-1,Very_Early_Transcript,172308
N2,1.02091206221757,0.348955517436011,2.92562235358489,0.00343767964593456,0.0353804985457498,WBGene00006870,vab-3,Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3;Uncharacterized_protein;_Variable_abnormal-3,181251
N2,1.020247698967,0.257138265797616,3.96770078464324,7.25693657705052e-5,0.00166960289080393,WBGene00012668,Y39B6A.5,?,180260
N2,-1.01781214940138,0.298560534840569,-3.40906459705029,6.51860422440779e-4,0.00985277545098084,WBGene00015171,vang-1,VANG_(Van_Gogh/Strabismus_planar_polarity_protein)_homolog,180579
N2,1.01596625104088,0.239582427734972,4.24057081583943,2.22952079487006e-5,6.11260284593541e-4,WBGene00001631,gly-6,Probable_N-acetylgalactosaminyltransferase_6,175558
N2,-1.01144443373765,0.233834806632662,-4.32546569222504,1.52209957962135e-5,4.34194302048057e-4,WBGene00013086,arrd-2,ARRestin_Domain_protein,174491
N2,1.01140333805812,0.220668421177848,4.58336237083499,4.57558084731765e-6,1.61867322448119e-4,WBGene00021253,Y22D7AL.15,?,189508
N2,1.00822101241999,0.333607575961891,3.0221766082889,0.00250964080610892,0.0276452620047935,WBGene00018702,F52E4.5,?,180595
N2,1.00397362623292,0.278272360760152,3.60788122647316,3.08707744811989e-4,0.00527153190535351,WBGene00007925,C34C12.6,CRAL-TRIO_domain-containing_protein_C34C12.6,175452
N2,1.00262099199643,0.230805793222402,4.34400271326947,1.39909785597344e-5,4.03774732118652e-4,WBGene00011460,ttr-14,TransThyretin-Related_family_domain,181272
N2,1.00226130252952,0.31276567080083,3.20451186334885,0.00135291714749363,0.0169673344927092,WBGene00001170,egl-1,Programmed_cell_death_activator_egl-1,179943
N2,1.00016778645254,0.297969563673161,3.35661056828479,7.89041644011384e-4,0.0114358899065967,WBGene00004796,sid-2,Systemic_RNA_interference_defective_protein_2,176805
